	t	H	expr	parvals	sse	bic	Hp
48000	48000	-184.863911199854	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / (((_a4_ * P) + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / ((_a4_ * _a0_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.05896638373867513, '_a1_': 26.212188265272438, '_a2_': 7.478457985589522e-302, '_a3_': 0.2385292641823399, '_a4_': 5.894440489917357e-28}}	{'India': 0.012733619954674263}	-635.19838725035	132.73528242532183
90000	90000	-186.634825115324	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** (_a0_ + _a1_)))))) * P))) * _a2_) / (-(_a4_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.05894134588275152, '_a1_': 26.305235597779106, '_a2_': 5.454445812613531e-301, '_a3_': 0.23764204162460506, '_a4_': 5.459193979401038e-28}}	{'India': 0.01273412464839727}	-635.194146417154	130.9622480932533
47000	47000	-192.897080260683	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / ((_a4_ / _a0_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow2(_a4_))	{'India': {'_a0_': -0.06188129792042532, '_a1_': 26.31197739248807, '_a2_': 5.875106489355251e-273, '_a3_': 0.23758887751868116, '_a4_': 4.934273639459967e-28}}	{'India': 0.012733678658267347}	-635.197893968	124.70186672331688
45000	45000	-192.897080260683	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / ((_a4_ / _a0_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow2(_a4_))	{'India': {'_a0_': -0.06188129792042532, '_a1_': 26.31197739248807, '_a2_': 5.875106489355251e-273, '_a3_': 0.23758887751868116, '_a4_': 4.934273639459967e-28}}	{'India': 0.012733678658267347}	-635.197893968	124.70186672331688
75000	75000	-190.057187377618	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / ((_a4_ / _a0_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.058953978359876716, '_a1_': 26.319862446926006, '_a2_': 1.4670560759606619e-300, '_a3_': 0.2375148641228455, '_a4_': 4.6176361491808905e-28}}	{'India': 0.012733698714094814}	-635.19772544075	127.54167534275707
25000	25000	-194.792203756926	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / (-(_a4_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow2(_a4_))	{'India': {'_a0_': -0.06206767481311411, '_a1_': 26.18196627776911, '_a2_': 7.123803644563701e-273, '_a3_': 0.23881543703967745, '_a4_': 6.644119047901448e-28}}	{'India': 0.012733673366099534}	-635.197938437637	122.80676546189304
70000	70000	-191.952696532751	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / (-(_a4_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.05898147537287004, '_a1_': 26.25698884922735, '_a2_': 4.164806566597344e-301, '_a3_': 0.23810621700299556, '_a4_': 5.32693790949775e-28}}	{'India': 0.012733601630435066}	-635.198541228167	125.64657408133328
83000	83000	-191.952271735654	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a2_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / (-(_a4_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.058828996401147984, '_a1_': 26.32134795680434, '_a2_': 8.142292983932752e-302, '_a3_': 0.237500923119512, '_a4_': 4.592368015368428e-28}}	{'India': 0.012733702737322446}	-635.197691633975	125.6465740813332
74000	74000	-190.260720328998	((((_a2_ ** (_a1_ * ((P * pow2((_a0_ + (_a4_ / ((_a4_ + (P + (T ** (_a1_ * ((P * _a3_) + T))))) ** _a1_))))) * P))) * _a2_) / ((_a4_ * _a0_) * ((pow2(_a4_) * (pow2(_a4_) * pow2(_a4_))) * _a4_))) / pow3(_a4_))	{'India': {'_a0_': -0.05870930662517806, '_a1_': 26.32084165669609, '_a2_': 4.7337325293239556e-303, '_a3_': 0.23750567214759183, '_a4_': 4.588284459341585e-28}}	{'India': 0.012733701359824429}	-635.19770320895	127.33813127547748
29000	29000	-188.030266103933	((((_a2_ + ((((((_a1_ + (_a2_ / _a2_)) * _a2_) * -(_a4_)) * pow2(_a0_)) * T) + _a1_)) * (tan(_a0_) + sin(((P * T) * (_a0_ + -(((P + _a4_) * _a1_))))))) / (pow2(T) * (_a3_ / _a0_))) + P)	{'India': {'_a0_': -190441.8643316565, '_a1_': -2641776.5770798577, '_a2_': 2.6426842723193308e+290, '_a3_': -3.537854571299272e+303, '_a4_': -3.574070209887056e-14}}	{'India': 0.0142592817479151}	-623.090020167208	123.5147439796714
66000	66000	-197.131252064378	((((_a2_ + (((((_a0_ * (_a2_ * _a0_)) * _a4_) * pow2(_a0_)) * T) * _a1_)) * (tan(_a0_) + sin(((P * T) * (_a0_ + -((P * _a1_))))))) / (pow2(T) * ((_a3_ / _a1_) / _a1_))) + P)	{'India': {'_a0_': -190441.86433165375, '_a1_': -2641776.578876987, '_a2_': -3.950771675535908e+283, '_a3_': -1.9382344380770265e+304, '_a4_': 9.854578894246848e-25}}	{'India': 0.014259281748764374}	-623.090020160835	114.41375801603964
65000	65000	-197.131252064378	((((_a2_ + (((((_a0_ * (_a2_ * _a0_)) * _a4_) * pow2(_a0_)) * T) * _a1_)) * (tan(_a0_) + sin(((P * T) * (_a0_ + -((P * _a1_))))))) / (pow2(T) * ((_a3_ / _a1_) / _a1_))) + P)	{'India': {'_a0_': -190441.86433165375, '_a1_': -2641776.578876987, '_a2_': -3.950771675535908e+283, '_a3_': -1.9382344380770265e+304, '_a4_': 9.854578894246848e-25}}	{'India': 0.014259281748764374}	-623.090020160835	114.41375801603964
32000	32000	-191.58486468674	((((_a2_ + (((((_a1_ * _a2_) * -(_a4_)) * pow2(_a0_)) * T) + T)) * (tan(_a0_) + sin(((P * T) * (_a0_ + -(((-(pow2(T)) + P) * _a1_))))))) / (pow2(T) * (_a3_ / _a0_))) + P)	{'India': {'_a0_': -190441.8643323866, '_a1_': -2641796.1505091507, '_a2_': -8.961449963646788e+289, '_a3_': 1.1996855575014204e+303, '_a4_': -3.5740318380155466e-14}}	{'India': 0.01425909654022019}	-623.091409953342	119.9608402899312
32000	32000	-193.494854875043	((((_a2_ + sin(((_a1_ / (T ** (P * _a1_))) * _a0_))) * _a3_) + ((_a2_ * sin(_a2_)) * sin((T * ((_a4_ * (pow2(((P + (_a1_ * _a4_)) ** _a0_)) * _a2_)) / pow2(((_a3_ / (T * _a2_)) * _a1_))))))) * _a3_)	{'India': {'_a0_': -0.294923983977992, '_a1_': 3.4619366061498114, '_a2_': -12.558728133697649, '_a3_': -0.17480190640456203, '_a4_': 1.0307761710731518e+16}}	{'India': 0.012007755883402872}	-641.478535210772	127.24441273034284
58000	58000	-235.788146696122	((((_a2_ / T) ** T) * -(_a4_)) * _a0_)	{'India': {'_a0_': -6.396097203283592, '_a2_': 1.7875292530277567e-279, '_a4_': -0.095438533781376, '_a1_': 1.0, '_a3_': 1.0}}	{'India': 0.04200114122484544}	-516.84478217189	22.634244389823326
67000	67000	-176.283364889795	((((_a2_ / pow2(_a0_)) + sin((((_a1_ + _a3_) / (T ** (P * _a1_))) * _a0_))) * (_a3_ * _a2_)) + ((P / _a2_) * exp((_a0_ + ((_a4_ * (pow2((_a4_ ** _a0_)) * _a3_)) / pow2(((_a2_ / pow2(pow2(T))) * -(pow2(-(pow2(_a1_)))))))))))	{'India': {'_a0_': -0.2857001137224142, '_a1_': 3.514206448642768, '_a2_': -1.1445669334418336, '_a3_': -0.02283173895569361, '_a4_': 2.0073968747534754e+73}}	{'India': 0.013059758890916526}	-632.492365188423	139.96281770441664
79000	79000	-173.887061466391	((((_a2_ / pow2(_a0_)) + sin(((_a1_ / ((T * _a1_) ** (P * _a1_))) * _a0_))) / _a3_) + ((P * _a2_) * exp((pow2(T) * ((_a4_ * (pow2((_a4_ ** _a0_)) * _a2_)) / pow2(((P / pow2(pow2(T))) * -(pow3(pow2((_a3_ + _a3_)))))))))))	{'India': {'_a0_': -0.19391578093412418, '_a1_': 4.681970341794812, '_a2_': -0.5261640128046368, '_a3_': 38.0527651504524, '_a4_': 1.5216935457266266e+85}}	{'India': 0.013027122164551002}	-632.760096047903	142.49298655756033
80000	80000	-176.611428360949	((((_a2_ / pow2(_a0_)) + sin(((_a1_ / ((T * _a1_) ** (P * _a1_))) * _a0_))) / _a3_) + ((P * _a2_) * exp((pow2(T) * ((_a4_ * (pow2((_a4_ ** _a0_)) * _a2_)) / pow2(((_a0_ / pow2(pow2(T))) * -(pow3(pow2((_a3_ + _a3_)))))))))))	{'India': {'_a0_': -0.2046803479009292, '_a1_': 4.58304224952382, '_a2_': -0.5642392358216072, '_a3_': 36.81604619428918, '_a4_': 2.2580559510091705e+89}}	{'India': 0.01238035273002425}	-638.208829837019	142.49298655756033
66000	66000	-179.536459822716	((((_a2_ / pow2(_a0_)) + sin(((_a1_ / (T ** (P * _a1_))) * _a0_))) / (_a3_ * _a0_)) + ((P * _a2_) * exp(((P ** _a1_) * ((_a4_ * (pow2((_a4_ ** _a0_)) / (_a1_ + _a3_))) / pow2(((_a3_ / pow2(pow2(T))) * (_a1_ / _a0_))))))))	{'India': {'_a0_': -0.27695750645006273, '_a1_': 3.5320305955892617, '_a2_': -0.8297838433703957, '_a3_': -115.59487283464968, '_a4_': 1.1721990468206404e+83}}	{'India': 0.012776187097262495}	-634.841294115537	137.88418723505274
56000	56000	-179.314571121203	((((_a2_ / pow2(_a3_)) + sin(((_a1_ / (T ** (P * _a1_))) * _a0_))) / _a3_) + ((_a0_ * (P * _a1_)) * exp((T * ((_a4_ * (pow2((_a4_ ** _a0_)) / _a2_)) / pow2((((pow3(_a2_) * _a2_) / pow2(pow2(T))) * pow2(_a2_))))))))	{'India': {'_a0_': -0.18383642549319623, '_a1_': 4.037734944317954, '_a2_': -24557.830539152852, '_a3_': 41.009978867946074, '_a4_': 6.007829106986725e+134}}	{'India': 0.013360998189250694}	-630.052313857193	135.71158580739342
46000	46000	-179.339811187513	((((_a2_ / pow2(_a3_)) + sin(((_a1_ / (T ** (P * _a1_))) * _a0_))) / _a3_) + ((_a0_ * (_a1_ * P)) * exp((T * ((_a4_ * (pow2((_a4_ ** _a0_)) * _a0_)) / pow2((((pow2(_a3_) * pow2((_a0_ + _a3_))) / pow2(T)) * pow2(_a2_))))))))	{'India': {'_a0_': -0.22454169597573556, '_a1_': 3.7908666093808816, '_a2_': -17740.97412444717, '_a3_': 36.68213858933517, '_a4_': 2.4465603685668304e+83}}	{'India': 0.012875483931598007}	-634.012902520229	137.66664007260172
28000	28000	-247.27296691201	((((_a3_ * (_a0_ + ((_a4_ * P) ** _a2_))) + pow2(((((T * T) + P) * (_a1_ / _a0_)) + _a1_))) * (P * _a4_)) + _a4_)	{'India': {'_a0_': 0.000683302090874933, '_a1_': 1.0327590233699901, '_a2_': 1.9923854318642242, '_a3_': -131856.2109306777, '_a4_': 4.169642907915268}}	{'India': 0.013397662942638389}	-629.759090586543	67.60657838126122
53000	53000	-236.611113042307	((((_a3_ * _a0_) / (_a0_ * T)) ** T) / _a0_)	{'India': {'_a0_': -1.6381828472239848, '_a3_': 1.794406358641796e-279, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'India': 0.042001141225825635}	-521.517611003855	24.14769245962093
59000	59000	-257.727631447119	((((_a3_ + pow2((((_a0_ + P) * _a2_) + (_a1_ * T)))) * P) + _a4_) * (P + (cos(_a2_) * _a3_)))	{'India': {'_a0_': -0.11024758501378151, '_a1_': -1021.1731216515433, '_a2_': 557.6326790447038, '_a3_': 1355.9488541820056, '_a4_': -140.37601345134922}}	{'India': 0.013285152304380177}	-630.661447367913	57.603092236837405
77000	77000	-233.393678395591	((((_a4_ * T) + -(sqrt(_a3_))) + _a4_) * _a3_)	{'India': {'_a3_': 39.61258125989591, '_a4_': 6.279559876606727, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0}}	{'India': 0.04207359351098922}	-521.333194211918	27.272918710367225
63000	63000	-242.384156014291	((((_a4_ * _a4_) * T) + _a4_) / _a3_)	{'India': {'_a3_': 776.0016449303631, '_a4_': -439.35185996245133, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0}}	{'India': 0.04207359351098478}	-521.333194211929	18.28244109167309
93000	93000	-232.80789512554	((((cos(((T ** (_a3_ * pow2((P * _a2_)))) * _a4_)) * _a2_) / (T * T)) / (((T * _a2_) * (_a1_ + T)) + pow2(T))) + _a3_)	{'India': {'_a1_': 75151854882.69492, '_a2_': -5.448869278635391, '_a3_': -0.36961162895453137, '_a4_': -9.26513420651172, '_a0_': 1.0}}	{'India': 0.015522415279756214}	-618.681001341746	76.53260554533273
82000	82000	-245.925321603923	((((pow2(_a4_) / ((_a2_ + _a2_) * (_a4_ / ((_a2_ * T) + _a4_)))) * sin(((_a4_ * (P * _a2_)) * _a0_))) * P) + _a3_)	{'India': {'_a0_': 1.0484860390471263e-08, '_a2_': 4097768.121686621, '_a3_': -0.36317188187574995, '_a4_': -4087.138208313275, '_a1_': 1.0}}	{'India': 0.014397740602001045}	-626.728881655711	67.43911922393163
41000	41000	-192.558657861549	((((sin((((_a2_ ** P) * _a3_) * _a1_)) * (sqrt(_a3_) * ((pow2(pow2(_a0_)) * _a0_) * ((T * (T * (_a1_ / _a4_))) * ((T + _a0_) * P))))) * pow2((_a0_ * (_a2_ * (T + _a0_))))) + _a4_) * _a0_)	{'India': {'_a0_': -0.0011638926995981985, '_a1_': -1.1563795820916264e+61, '_a2_': 390357.9108845575, '_a3_': 4.3137472190019634e-61, '_a4_': 313.6885345523348}}	{'India': 0.014670737686465242}	-620.046209265417	117.4644467711602
64000	64000	-226.43437438706	(((-(_a0_) + pow2(_a3_)) * T) + ((T * _a0_) / -(T)))	{'India': {'_a0_': 0.5661738769698685, '_a3_': -15.789734628843128, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'India': 0.04207359351098478}	-521.333194211929	34.23222271890323
68000	68000	-223.929671943824	(((P * (((_a2_ / T) + ((_a1_ * P) + _a2_)) * P)) * exp(T)) * (_a2_ + -((P * (exp((_a4_ ** ((_a2_ * _a3_) + P))) ** (T + P))))))	{'India': {'_a1_': -249618.73334860994, '_a2_': 0.14053448679135638, '_a3_': -0.9658245737791236, '_a4_': 1.5345373558436457e-15, '_a0_': 1.0}}	{'India': 0.014542916354742372}	-625.655379014525	88.89801756343803
23000	23000	-272.807537285061	(((P ** pow3(((_a2_ * P) * cos((P * _a4_))))) + log(T)) * pow2(_a1_))	{'India': {'_a1_': 0.24467714879562297, '_a2_': 9.403254583560326, '_a4_': 156.2198129192204, '_a0_': 1.0, '_a3_': 1.0}}	{'India': 0.01273715479863688}	-644.51434591639	49.44963567313404
89000	89000	-237.229625609305	(((T * (_a3_ * _a2_)) + sqrt(T)) * _a3_)	{'India': {'_a2_': 0.5741333061973027, '_a3_': -43.052482095802254, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0}}	{'India': 0.042692701480010996}	-519.77017365879	22.65546122008927
21000	21000	-227.864681817339	(((T * (_a4_ * _a4_)) * _a1_) + (_a2_ * -(log(T))))	{'India': {'_a1_': 89.96979641749863, '_a2_': -0.0683656533520129, '_a4_': 1.2918865278344889, '_a0_': 1.0, '_a3_': 1.0}}	{'India': 0.04204558570236636}	-516.731617514279	30.50112693980048
45000	45000	-241.078381825119	(((T ** (T * T)) * _a1_) + _a3_)	{'India': {'_a1_': -26143.74716267133, '_a3_': 26143.26102388588, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'India': 0.042371127912909735}	-520.579178751552	19.2112075506574
96000	96000	-225.751347246665	(((T ** (_a4_ * T)) + (T + (pow3(_a0_) * _a0_))) * _a0_)	{'India': {'_a0_': -0.5972827260082779, '_a4_': 126.01478603964124, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.042008348679676843}	-521.49925123129	34.99827836897924
39000	39000	-246.467933481006	(((T ** _a1_) * _a1_) * _a4_)	{'India': {'_a1_': -0.4355028982842817, '_a4_': 0.037861969583345874, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.04221557321619097}	-520.972724571167	14.018428804577564
57000	57000	-241.188599200965	(((T ** _a4_) ** T) * -(_a1_))	{'India': {'_a1_': 0.6409379631495035, '_a4_': 97.21030542410502, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.042069541915462395}	-521.343498575298	19.48315008668431
54000	54000	-174.735354812337	(((T + (((((_a2_ * _a4_) * ((T ** cos(_a3_)) * (P / _a3_))) / (_a3_ + _a3_)) + _a2_) * (P ** log(_a3_)))) * (_a0_ * pow2((P * ((-(_a2_) * _a2_) * pow2(pow2((pow2(_a2_) * ((_a4_ * (_a4_ * _a4_)) * _a4_))))))))) + _a1_)	{'India': {'_a0_': 1.5783586159969706e-271, '_a1_': -0.4447484167635961, '_a2_': -10322.132298367294, '_a3_': 369.0266882350446, '_a4_': -1262536.575302634}}	{'India': 0.0147210925965848}	-619.679578089174	135.10443423224996
84000	84000	-235.539255023841	(((T + (T + (_a1_ + _a0_))) * _a0_) / T)	{'India': {'_a0_': -0.11118236865699034, '_a1_': 0.11223333797636004, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0}}	{'India': 0.04249977984011377}	-520.254785691103	24.588137821710024
32000	32000	-238.616778583336	(((T + (_a3_ * -(_a4_))) + _a3_) * _a3_)	{'India': {'_a3_': 248.7495456236433, '_a4_': 1.0000091500872443, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0}}	{'India': 0.04207359351090639}	-521.333194212128	22.049818522727627
55000	55000	-236.503669211452	(((T + _a4_) * -((T ** _a1_))) + T)	{'India': {'_a1_': -0.495671462894116, '_a4_': 0.009963962787544599, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.04226559901630165}	-520.846003762352	23.91933266972421
83000	83000	-228.711182556322	(((T + log(T)) + _a1_) * (pow2(_a2_) + -(_a2_)))	{'India': {'_a1_': 4.992412396456914, '_a2_': -0.14963210742484387, '_a0_': 1.0, '_a3_': 1.0, '_a4_': 1.0}}	{'India': 0.04208438986292637}	-521.305740852954	31.941687870154183
33000	33000	-221.734738546018	(((T / _a3_) * (_a4_ / T)) / exp((((T + _a4_) * _a3_) + _a4_)))	{'India': {'_a3_': 635.5637336969934, '_a4_': -0.01587381926657757, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0}}	{'India': 0.042001161007660985}	-521.517560608656	39.02404175830967
36000	36000	-206.266735771492	(((_a0_ * (_a1_ / (((_a2_ + T) + pow2((sin((((_a2_ ** P) * _a1_) + _a1_)) * _a4_))) / P))) + T) + ((((-(T) + -(pow2((P * _a0_)))) + (T * P)) * _a2_) * _a1_))	{'India': {'_a0_': 1.0738907379286, '_a1_': -49.546459015213955, '_a2_': 2.763633955499492, '_a4_': 0.6327908222107741, '_a3_': 1.0}}	{'India': 0.014834150157451037}	-623.533789521685	105.5001589893508
88000	88000	-234.079216227857	(((_a0_ * _a1_) * (_a0_ / (T * _a0_))) + -(_a0_))	{'India': {'_a0_': 0.22236473325024073, '_a1_': -0.0005254846825435289, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0}}	{'India': 0.04249977984011366}	-520.254785691103	26.04817661769508
46000	46000	-246.464016776415	(((_a0_ * _a2_) + T) / _a0_)	{'India': {'_a0_': 0.004020107738626401, '_a2_': -0.5661738817577338, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0}}	{'India': 0.04207359351098479}	-521.333194211929	14.202580329549948
60000	60000	-238.041457327427	(((_a0_ * _a4_) + _a4_) + ((_a0_ * _a4_) * T))	{'India': {'_a0_': -0.9977290882225798, '_a4_': -249.31563675784858, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.04207359351099126}	-521.333194211913	22.62513977852938
37000	37000	-255.983895884785	(((_a0_ * pow2((((sin((_a4_ * P)) * _a4_) * P) + (_a3_ * _a3_)))) / T) + (-(_a1_) / _a0_))	{'India': {'_a0_': -2.314479581295355e-08, '_a1_': -7.278060795979143e-09, '_a3_': 6.323322841412727, '_a4_': 175.84824926085776, '_a2_': 1.0}}	{'India': 0.014706822354268808}	-624.456180232078	56.24419423125297
41000	41000	-211.494813570342	(((_a0_ ** ((_a3_ * sin((P * _a2_))) + (pow2(cos((P ** (_a2_ * (T * ((pow2(_a4_) + _a1_) + (P * _a0_))))))) / _a1_))) / log(((_a4_ + _a0_) ** sqrt(_a0_)))) + T)	{'India': {'_a0_': 3.5793569619329175, '_a1_': -8.405737268539983, '_a2_': -177.34050762685544, '_a3_': -0.05309081321203254, '_a4_': -3.3000586661688533}}	{'India': 0.01259663399569118}	-636.355710073535	106.68304146642544
36000	36000	-249.749864703282	(((_a0_ ** pow3(((_a4_ ** P) * cos(((P * _a3_) * ((_a4_ * _a1_) * (_a3_ + T))))))) + log(T)) * -(_a2_))	{'India': {'_a0_': 0.9360317424843663, '_a1_': 16.378322941356817, '_a2_': -0.059802219661651265, '_a3_': -0.011554024105557835, '_a4_': 76144.36929070011}}	{'India': 0.012212256075540303}	-639.671596336586	70.08593346501141
37000	37000	-253.0880365134	(((_a0_ ** pow3(((pow2(_a4_) ** P) * cos(((P * _a3_) * ((_a4_ * _a4_) * (_a3_ + T))))))) + log(T)) * _a2_)	{'India': {'_a0_': 0.9608459252604683, '_a2_': 0.05973124460247554, '_a3_': -0.012719450868661884, '_a4_': 1012.1125320961781, '_a1_': 1.0}}	{'India': 0.011991878207851855}	-646.292942164747	70.05843456897415
59000	59000	-229.122979843714	(((_a0_ + ((_a2_ / (T * _a4_)) + _a4_)) + _a0_) * _a4_)	{'India': {'_a0_': -7.193926587977597, '_a2_': -0.00011684926022258882, '_a4_': 0.01547166409037089, '_a1_': 1.0, '_a3_': 1.0}}	{'India': 0.04249977984072793}	-515.581956855095	28.66799858383346
33000	33000	-191.365627947466	(((_a0_ + _a1_) * ((P + P) ** _a1_)) / (((T ** _a0_) + _a0_) ** ((_a3_ * ((_a0_ + (((P + _a3_) * _a0_) + sqrt((pow2(_a2_) * log(_a4_))))) ** -(P))) ** (pow2(T) * ((_a4_ * T) * T)))))	{'India': {'_a0_': 0.05294050132704986, '_a1_': -0.25430952387994304, '_a2_': 0.13892743868207114, '_a3_': 0.9996397972903477, '_a4_': 4.3750719240722394e+17}}	{'India': 0.014435428509216152}	-621.776332728529	119.52253841679806
32000	32000	-234.396433617338	(((_a0_ / P) + (_a4_ / ((_a4_ * _a3_) ** ((_a0_ + ((T * P) * _a2_)) * (P * P))))) + pow3(((P + (_a4_ + _a1_)) * pow2(_a1_))))	{'India': {'_a0_': 0.2576039289681862, '_a1_': 5.368140403695489, '_a2_': 394.5957908012837, '_a3_': -1.2135585667446577e+98, '_a4_': -5.450942838331684}}	{'India': 0.013700580113260271}	-627.366796197024	79.28696448117319
50000	50000	-181.539617135014	(((_a0_ / T) ** (pow2(((((pow2(_a0_) / pow2(_a4_)) * ((P * (((T * _a2_) * pow2(T)) * pow3(_a0_))) * _a0_)) + ((pow2(P) * pow3(P)) * ((_a4_ * _a0_) * (T * T)))) * pow2(_a0_))) + (P * _a3_))) + (_a3_ + P))	{'India': {'_a0_': 0.0008990356840180232, '_a2_': -3.632388385900243e+76, '_a3_': -1.46061902393606, '_a4_': 6.872623003060913e+20, '_a1_': 1.0}}	{'India': 0.013762019907150869}	-631.560859808275	134.2408127691226
72000	72000	-234.854904238603	(((_a0_ / _a1_) * (_a2_ + (_a2_ * T))) + _a1_)	{'India': {'_a0_': -15.780725945145633, '_a1_': -249.03997634813504, '_a2_': 3921.236622824043, '_a3_': 1.0, '_a4_': 1.0}}	{'India': 0.042073639605090966}	-516.660248152713	23.475219837753183
87000	87000	-172.204316778566	(((_a0_ / log((sqrt(_a3_) + (-(_a1_) * P)))) + (_a3_ ** ((_a1_ * (pow2(T) ** pow2(pow2((_a0_ + P))))) ** (_a2_ * (((pow2(_a3_) * (-(_a4_) * T)) * _a0_) * (pow2((pow2((T * (P * _a3_))) / _a2_)) * exp(P))))))) / _a0_)	{'India': {'_a0_': -0.090259462653019, '_a1_': 0.9999997079580158, '_a2_': -5.061604124471444e+264, '_a3_': 0.012786625448798944, '_a4_': 1.6542547327761176e+302}}	{'India': 0.0140280251581105}	-624.839568576322	140.21546750959473
33000	33000	-262.277905169176	(((_a1_ * -((((cos((_a2_ * (P / _a3_))) * _a1_) * P) + _a1_))) * _a2_) + (T * _a1_))	{'India': {'_a1_': 126.05801094899563, '_a2_': 2.896522988143795e-05, '_a3_': 1.846153497882939e-07, '_a0_': 1.0, '_a4_': 1.0}}	{'India': 0.01491340933532057}	-627.63643698699	51.54031332431857
43000	43000	-202.052066823927	(((_a1_ ** (((_a3_ * P) * sin(((P / _a1_) * _a2_))) + (pow2(cos((P / (T * (T * (T + _a4_)))))) * P))) * (-(((_a1_ * _a4_) * (((pow2(_a3_) / _a0_) / _a0_) * _a1_))) / _a0_)) + _a4_)	{'India': {'_a0_': 0.5182874117602145, '_a1_': 1.000006625601733, '_a2_': -177.46704611399286, '_a3_': 0.37312345362036614, '_a4_': -153511.920304513}}	{'India': 0.012136055647033801}	-640.341332502492	118.1185994273185
84000	84000	-223.360422302806	(((_a1_ ** T) ** _a4_) * (_a4_ / (pow2(_a0_) * (_a0_ * _a2_))))	{'India': {'_a0_': -0.21081196396162175, '_a1_': 9.772278331646102e-277, '_a2_': 174.74106815410494, '_a4_': 1.0000379733573872, '_a3_': 1.0}}	{'India': 0.042001161008747914}	-512.171902936963	32.72552916567522
39000	39000	-235.414046317587	(((_a1_ + (_a4_ / _a1_)) + _a4_) * (_a4_ ** T))	{'India': {'_a1_': -0.6108546699103663, '_a4_': 9.4742913727039e-277, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'India': 0.042001161009223374}	-521.517560604675	25.34473398475011
45000	45000	-235.050189972307	(((_a1_ + pow2(_a1_)) * _a3_) + -((_a1_ * T)))	{'India': {'_a1_': -248.74954916916477, '_a3_': -9.18701983577887e-06, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'India': 0.04207359351098477}	-521.333194211929	25.61640713365758
