	t	H	expr	parvals	sse	bic	Hp
76000	76000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951526
77000	77000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951528
53000	53000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951514
51000	51000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951514
50000	50000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951514
95000	95000	-110.195497984374	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(cos(_a3_))) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -1.7844932718018812e-54, '_a1_': 4.761606185277439e+45, '_a2_': -1.5186167592832527e-65, '_a3_': 6.774178022551133, '_a4_': 1.6535125105379908e-13}}	{'UK': 0.05214700820654505}	-484.347532270437	131.9782681508453
55000	55000	-112.555414678873	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((pow2(_a4_) ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.0252607858299344e-49, '_a1_': 4.0546816933162e+41, '_a2_': -4.0755578284650884e-60, '_a3_': 5.631921488563092, '_a4_': 3.18221617124402e-12}}	{'UK': 0.05217552279623424}	-484.289039418636	129.58910503044515
28000	28000	-153.827862416817	(((_a2_ + T) * -((((((_a1_ * T) + (_a4_ * _a1_)) ** pow2((-(_a2_) * T))) / P) + (_a3_ * _a3_)))) + (pow2(T) * (cos((T + _a2_)) / _a3_)))	{'UK': {'_a1_': 3.4902918687481663, '_a2_': -17585.05873733628, '_a3_': 1.276111988924469e-06, '_a4_': 0.2812593368026984, '_a0_': 1.0}}	{'UK': 0.05327080802219166}	-486.738941511459	89.54160833891216
81000	81000	-171.199810163842	(((_a2_ / (_a4_ ** ((T * (T * _a1_)) ** T))) + T) + ((((T + (_a0_ + _a2_)) ** _a3_) / T) * _a4_))	{'UK': {'_a0_': 1.2259873921928068, '_a1_': 2.274718477135e-311, '_a2_': -0.22682338863204515, '_a3_': -12821.173114175072, '_a4_': 45023.70136889129}}	{'UK': 0.0628479673012786}	-464.375791633871	60.98808565309252
37000	37000	-115.5229214898	(((_a3_ * (((_a2_ * log(pow2((T / _a1_)))) / T) + pow2((_a2_ * (((T / _a3_) * (T / _a2_)) + _a1_))))) * ((_a0_ + T) * _a2_)) * ((abs(_a4_) / pow2((((_a3_ / _a2_) * _a1_) * (pow3(_a3_) * _a4_)))) * _a2_))	{'UK': {'_a0_': -0.002423165358657763, '_a1_': -0.0009735615073759135, '_a2_': -862743440.7340055, '_a3_': -2.822903105451359e-10, '_a4_': 1.905874232015758e+116}}	{'UK': 0.05366190088679624}	-481.283431240643	125.11879413052128
