	t	H	expr	parvals	sse	bic	Hp
25000	25000	-132.963374598654	((_a3_ / ((T * (((_a2_ + _a2_) * (pow3((_a3_ + _a3_)) * ((pow2(T) * T) / (pow2(_a0_) * _a1_)))) * T)) + _a0_)) + _a1_)	{'Croatia': {'_a0_': -7.360392621943264e+102, '_a1_': -0.44359849957281144, '_a2_': -3685220909570240.0, '_a3_': -1.1864811697287114e+102, '_a4_': 1.0}}	{'Croatia': 0.11389408371484405}	-405.43173474609	69.75249277439148
26000	26000	-124.878743129079	((_a3_ / ((T * ((_a2_ * (pow3((-((_a3_ * _a1_)) + _a3_)) * ((pow2(T) * T) / (pow2(_a0_) * _a1_)))) * T)) + _a0_)) + (T + _a1_))	{'Croatia': {'_a0_': 8.214646275354095e+102, '_a1_': -0.4423545793283435, '_a2_': -1.5100187575540976e+16, '_a3_': 1.2953556714977177e+102, '_a4_': 1.0}}	{'Croatia': 0.11380093183441703}	-405.519283889296	77.88089881556867
41000	41000	-112.380657612807	((_a3_ / ((T * ((_a2_ * (pow3((T * _a3_)) * ((pow2(T) * T) / (((_a2_ + _a0_) * _a0_) + (((T / _a3_) + T) * _a2_))))) * pow2(T))) + _a0_)) + _a1_)	{'Croatia': {'_a0_': 4.89994529639414e+102, '_a1_': -0.44488888935732945, '_a2_': 1.3508703057868134e+29, '_a3_': 7.665797923265728e+101, '_a4_': 1.0}}	{'Croatia': 0.11612144760533269}	-403.359393067762	89.29903892107365
32000	32000	-132.622646710046	((_a3_ / _a4_) + ((_a1_ ** pow2((_a3_ ** pow2((((T * (_a1_ * (_a4_ + T))) * (_a0_ + log(_a4_))) ** _a3_))))) * _a3_))	{'Croatia': {'_a0_': 1756.6783251654867, '_a1_': 2.673708729098776e-09, '_a3_': -55575399.18837613, '_a4_': 187485544.94201067, '_a2_': 1.0}}	{'Croatia': 0.12001326193302082}	-399.832068812505	67.29338769620625
46000	46000	-149.059590281387	((_a3_ / _a4_) + ((_a1_ / pow2((_a4_ ** pow2((((T * (_a1_ * _a4_)) * _a0_) ** _a3_))))) * _a3_))	{'Croatia': {'_a0_': 1761.930609986974, '_a1_': 1.8102662674914502e-09, '_a3_': -82304056.37795903, '_a4_': 277971316.37670803, '_a2_': 1.0}}	{'Croatia': 0.12001706737290051}	-399.828676057361	50.854747747293686
34000	34000	-112.622979227033	((_a3_ / _a4_) + ((_a1_ / sqrt((_a3_ ** pow2((((T * (_a1_ * ((_a0_ + _a4_) + _a0_))) * (_a0_ + log((_a0_ / T)))) ** (_a1_ * (_a4_ * _a3_))))))) * _a3_))	{'Croatia': {'_a0_': 1756.6783251654867, '_a1_': 2.3655704221664087e-09, '_a3_': -62814730.28070337, '_a4_': 211907635.03605956, '_a2_': 1.0}}	{'Croatia': 0.12001326188588853}	-399.832068854526	87.29305520023067
33000	33000	-129.428873847962	((_a4_ * (((_a3_ * _a1_) + _a1_) ** fac((((T + T) * (T * (pow2((_a2_ * T)) / sqrt(_a2_)))) / _a2_)))) + _a3_)	{'Croatia': {'_a1_': 1.7991437549387113, '_a2_': 5.913886197885609e+24, '_a3_': -0.4442310562011985, '_a4_': 0.1505729853742776, '_a0_': 1.0}}	{'Croatia': 0.12212078051553528}	-397.96938002301	69.55581616354306
21000	21000	-111.697173498857	((cos(_a3_) / ((_a0_ + sin(((((abs((_a4_ / (T * _a1_))) + _a2_) + (_a1_ * _a3_)) + (_a2_ * ((_a3_ / T) + _a4_))) * (_a2_ / _a4_)))) + _a2_)) + ((_a2_ * P) * (P ** _a2_)))	{'Croatia': {'_a0_': -0.3741756860354393, '_a1_': 0.8511096882483372, '_a2_': -0.6266068043350213, '_a3_': 421691.2693155516, '_a4_': -224957.8018522821}}	{'Croatia': 0.07640844731578984}	-443.470702524694	110.03817776348986
23000	23000	-124.569588359044	((exp((exp((((((pow2(T) * _a0_) * pow2(T)) * (_a3_ * (T * T))) * _a4_) / (-(_a3_) + (_a2_ / _a3_)))) ** T)) ** _a2_) * _a2_)	{'Croatia': {'_a0_': 2.3514877549216522e+29, '_a2_': -0.44351344428396067, '_a3_': 2.8779266108338396e-47, '_a4_': 8.241733864842254e+83, '_a1_': 1.0}}	{'Croatia': 0.11364273173925146}	-405.668133170446	78.26447822617874
24000	24000	-128.180547577863	((exp((exp((((((pow2(T) * _a0_) * pow2(T)) * (_a3_ * (T * T))) * _a4_) / (T + (_a2_ / _a3_)))) ** T)) ** _a2_) * _a2_)	{'Croatia': {'_a0_': 8.676354272608876e+28, '_a2_': -0.44366126878549383, '_a3_': 3.755410690164449e-47, '_a4_': 1.3122412988275835e+84, '_a1_': 1.0}}	{'Croatia': 0.11360927666791021}	-405.699637337863	74.66927109106872
