strata,patch,time,cases
3,5,113,1.3477839148919915e-6
1,1,114,4.137257227546268e-8
2,1,114,1.8327718526123628e-7
3,1,114,6.792278053792052e-8
1,2,114,8.870025808552791e-8
2,2,114,3.738830862648868e-7
3,2,114,1.3850545638144098e-7
1,3,114,1.2748070053832602e-7
2,3,114,5.358385287770052e-7
3,3,114,1.9863114388924596e-7
1,4,114,2.722768896492986e-7
2,4,114,1.1804558626332094e-6
3,4,114,4.5459607283918895e-7
1,5,114,3.385552869789673e-7
2,5,114,1.4524139191349248e-6
3,5,114,5.381653047984597e-7
1,1,115,1.8580818637591687e-8
2,1,115,-4.440641742706583e-8
3,1,115,-1.542118130541523e-8
1,2,115,3.9788302671455024e-8
2,2,115,-9.546525745927208e-8
3,2,115,-3.253919987647648e-8
1,3,115,5.673857858978056e-8
2,3,115,-1.4210191970931877e-7
3,3,115,-4.932309573175991e-8
1,4,115,1.262250923489325e-7
2,4,115,-2.246079740887739e-7
3,4,115,-6.852718993566158e-8
1,5,115,1.523810186163473e-7
2,5,115,-3.527622921734935e-7
3,5,115,-1.192545375480039e-7
1,1,116,-3.986946207627115e-10
2,1,116,-2.0101834951555402e-7
3,1,116,-7.303286277939075e-8
1,2,116,-7.855600175075817e-10
2,2,116,-4.171564875989293e-7
3,2,116,-1.502787217766299e-7
1,3,116,-2.027928820796148e-9
2,3,116,-6.07033887538835e-7
3,3,116,-2.2020305450085224e-7
1,4,116,3.9723885546066306e-9
2,4,116,-1.196185399651446e-6
3,4,116,-4.327694976446213e-7
1,5,116,-2.782894265408546e-9
2,5,116,-1.595109733725758e-6
3,5,116,-5.741262619491611e-7
1,1,117,-1.395834185198076e-8
2,1,117,-2.8463551228929893e-7
3,1,117,-1.040267727191781e-7
1,2,117,-2.968854093067587e-8
2,2,117,-5.880819930290873e-7
3,2,117,-2.1331117585196797e-7
1,3,117,-4.3896338223511355e-8
2,3,117,-8.538738651267645e-7
3,3,117,-3.1161569108356236e-7
1,4,117,-8.39851550264923e-8
2,4,117,-1.7207886643445663e-6
3,4,117,-6.31896335821744e-7
1,5,117,-1.1372952928818655e-7
2,5,117,-2.2587252804519318e-6
3,5,117,-8.192084489464633e-7
1,1,118,-2.171429015376712e-8
2,1,118,-3.042040761900169e-7
3,1,118,-1.1154705486277062e-7
1,2,118,-4.618073389643925e-8
2,2,118,-6.272480338160321e-7
3,2,118,-2.2834991647350782e-7
1,3,118,-6.773142468947523e-8
2,3,118,-9.097992220501033e-7
3,3,118,-3.331223798966356e-7
1,4,118,-1.3499678594231115e-7
2,4,118,-1.8519499692195254e-6
3,4,118,-6.848455061201302e-7
1,5,118,-1.772648847155824e-7
2,5,118,-2.414136649786667e-6
3,5,118,-8.791227556741152e-7
1,1,119,-2.421340321000223e-8
2,1,119,-2.751828562461335e-7
3,1,119,-1.0117633654996647e-7
1,2,119,-5.147984391993122e-8
2,2,119,-5.667814535153496e-7
3,2,119,-2.0696002571640314e-7
1,3,119,-7.527328844156246e-8
2,3,119,-8.212334624881693e-7
3,3,119,-3.0148256370086265e-7
1,4,119,-1.5239425978800745e-7
2,4,119,-1.6835356501898584e-6
3,4,119,-6.258464128029297e-7
1,5,119,-1.9782128443810903e-7
2,5,119,-2.1837788422057124e-6
3,5,119,-7.977959077331124e-7
1,1,120,-2.2591400433787538e-8
2,1,120,-2.155028560335112e-7
3,1,120,-7.945125603970765e-8
1,2,120,-4.803278714990113e-8
2,2,120,-4.436740814514359e-7
3,2,120,-1.6254575216204667e-7
1,3,120,-7.007343932029149e-8
2,3,120,-6.418056376395412e-7
3,3,120,-2.3622994358526961e-7
1,4,120,-1.4331370304145148e-7
2,4,120,-1.324956615839611e-6
3,4,120,-4.952017524058766e-7
1,5,120,-1.8466240631594324e-7
2,5,120,-1.7098939425817583e-6
3,5,120,-6.267372788524509e-7
1,1,121,-1.824522010278576e-8
2,1,121,-1.4232673210231235e-7
3,1,121,-5.266055741692034e-8
1,2,121,-3.8819483221083583e-8
2,2,121,-2.931747412610088e-7
3,2,121,-1.0792869902392008e-7
1,3,121,-5.6475931912542545e-8
2,3,121,-4.2272551247953553e-7
3,3,121,-1.561165341154459e-7
1,4,121,-1.1659711573278159e-7
2,4,121,-8.812680037343972e-7
3,4,121,-3.318494345313189e-7
1,5,121,-1.4919068769930059e-7
2,5,121,-1.1287426368512471e-6
3,5,121,-4.1556308381113427e-7
1,1,122,-1.3511606582375965e-8
2,1,122,-7.909967664187551e-8
3,1,122,-2.981486990206269e-8
1,2,122,-2.8787778967096474e-8
2,2,122,-1.6329768251226331e-7
3,2,122,-6.13626843004296e-8
1,3,122,-4.173641833424111e-8
2,3,122,-2.3395338609117428e-7
3,3,122,-8.80061335991403e-8
1,4,122,-8.699926980868184e-8
2,4,122,-4.954193836793718e-7
3,4,122,-1.910969083840321e-7
1,5,122,-1.1051135267258657e-7
2,5,122,-6.266650914019568e-7
3,5,122,-2.3536219657373756e-7
1,1,123,-8.98004712008975e-9
2,1,123,-2.883594769845616e-8
3,1,123,-1.1770005864001532e-8
1,2,123,-1.918775683434194e-8
2,2,123,-6.0137621641337e-8
3,2,123,-2.4585706380217018e-8
1,3,123,-2.766585662477824e-8
2,3,123,-8.420163969843996e-8
3,3,123,-3.432882925296634e-8
1,4,123,-5.83945801260406e-8
